YEAR,ACT,NSW,NT,QLD,SA,TAS,VIC,WA,Aust,condition,updated
2016,5.5,9.1,81.8,33.6,9.3,1.5,8.8,18.5,15.4,002,"11 June, 2020"
2017,2.9,19.8,67.1,37.6,26.5,9.4,26.7,44.8,28.2,002,"11 June, 2020"
2018,1.4,7.2,49.7,34.7,3.2,2.3,2.1,19.0,12.6,002,"11 June, 2020"
2019,1.2,7.1,62.7,32.8,2.5,2.7,2.2,14.8,11.9,002,"11 June, 2020"
2020,0.2,17.1,21.4,53.7,1.2,0.4,0.4,6.1,17.3,002,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
1995,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
1997,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
1999,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
2000,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
2004,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
2005,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,077,"11 June, 2020"
2006,0.0,0.0,0.5,62.3,0.0,0.0,0.0,11.5,13.4,077,"11 June, 2020"
2007,0.0,0.0,0.0,28.9,0.0,0.0,0.0,35.0,9.3,077,"11 June, 2020"
2008,0.0,0.0,0.0,25.6,8.4,0.0,0.0,19.7,7.7,077,"11 June, 2020"
2009,0.0,0.2,2.7,20.7,27.0,10.3,0.0,18.7,8.4,077,"11 June, 2020"
2010,NN,19.3,65.3,18.5,51.4,23.8,NN,27.0,24.2,077,"11 June, 2020"
2011,NN,14.7,68.3,31.1,27.8,15.2,NN,7.9,20.3,077,"11 June, 2020"
2012,NN,24.1,8.5,20.8,37.5,19.2,NN,14.4,22.7,077,"11 June, 2020"
2013,NN,6.6,121.6,25.2,47.7,20.9,NN,13.9,18.9,077,"11 June, 2020"
2014,NN,9.6,42.4,19.4,46.8,15.2,NN,16.4,17.6,077,"11 June, 2020"
2015,NN,13.7,74.8,23.4,66.9,10.5,NN,23.5,23.8,077,"11 June, 2020"
2016,NN,9.8,19.5,26.4,25.5,6.0,NN,7.0,15.5,077,"11 June, 2020"
2017,NN,29.4,131.3,52.8,79.2,25.8,NN,20.2,40.7,077,"11 June, 2020"
2018,6.2,10.0,58.6,20.7,28.5,7.0,NN,12.6,15.5,077,"11 June, 2020"
2019,20.2,22.6,32.3,45.8,46.0,14.4,7.6,20.8,24.7,077,"11 June, 2020"
2020,8.1,3.3,12.1,3.7,13.0,4.9,2.2,3.9,4.0,077,"11 June, 2020"
1993,42.4,19.7,10.5,45.2,18.8,NN,11.9,30.0,23.5,029,"11 June, 2020"
1994,16.2,3.8,25.7,67.6,5.3,NN,4.9,42.5,20.1,029,"11 June, 2020"
1995,56.9,38.9,5.6,32.9,5.8,35.6,28.2,22.7,30.8,029,"11 June, 2020"
1996,22.6,10.2,3.8,29.4,25.9,6.7,15.4,9.1,16.2,029,"11 June, 2020"
1997,10.3,2.4,3.7,16.0,12.4,3.6,8.5,4.7,7.6,029,"11 June, 2020"
1998,7.1,1.2,2.6,10.9,1.1,3.0,3.5,3.6,3.9,029,"11 June, 2020"
1999,5.4,0.7,1.5,4.5,0.3,1.5,2.5,1.1,2.0,029,"11 June, 2020"
2000,1.3,3.0,0.0,1.3,0.5,0.0,1.4,0.3,1.7,029,"11 June, 2020"
2001,0.3,0.9,0.0,3.8,0.3,0.4,1.3,0.2,1.4,029,"11 June, 2020"
2002,0.9,0.5,0.5,5.1,0.3,0.2,0.3,0.2,1.3,029,"11 June, 2020"
2003,0.0,0.3,0.0,0.7,0.1,0.2,0.0,0.2,0.3,029,"11 June, 2020"
2004,0.0,0.3,0.0,0.2,0.1,0.0,0.0,0.2,0.2,029,"11 June, 2020"
2005,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.3,0.1,029,"11 June, 2020"
2006,0.0,0.5,0.0,0.3,0.1,0.0,0.1,0.1,0.3,029,"11 June, 2020"
2007,0.6,0.1,0.0,0.3,0.1,0.0,0.1,0.1,0.2,029,"11 June, 2020"
2008,0.0,0.2,0.0,0.1,0.1,0.0,0.1,0.3,0.2,029,"11 June, 2020"
2009,0.0,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.1,029,"11 June, 2020"
2010,0.3,0.2,0.0,0.1,0.0,0.0,0.4,0.1,0.2,029,"11 June, 2020"
2011,0.5,0.2,0.0,0.2,0.2,0.0,0.2,0.6,0.3,029,"11 June, 2020"
2012,0.3,0.1,0.0,0.2,0.1,0.2,0.2,0.1,0.2,029,"11 June, 2020"
2013,0.3,0.2,0.0,0.1,0.1,0.0,0.1,0.0,0.1,029,"11 June, 2020"
2014,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,029,"11 June, 2020"
2015,0.3,0.1,0.0,0.1,0.1,0.2,0.0,0.1,0.1,029,"11 June, 2020"
2016,0.0,0.1,0.0,0.1,0.0,0.2,0.1,0.0,0.1,029,"11 June, 2020"
2017,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,029,"11 June, 2020"
2018,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,029,"11 June, 2020"
2019,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,029,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,029,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
1994,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
1996,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,046,"11 June, 2020"
2003,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2012,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046,"11 June, 2020"
1999,0.0,0.0,0.0,NN,2.8,0.0,0.1,NN,0.3,054,"11 June, 2020"
2000,0.0,0.0,0.0,NN,2.2,0.0,0.1,NN,0.3,054,"11 June, 2020"
2001,0.0,0.0,0.0,0.4,1.8,0.0,0.0,0.2,0.2,054,"11 June, 2020"
2002,0.0,0.1,0.0,0.1,2.6,0.0,0.1,0.2,0.3,054,"11 June, 2020"
2003,0.0,0.0,0.0,0.1,2.4,0.0,0.1,0.2,0.3,054,"11 June, 2020"
2004,0.0,0.1,0.0,0.3,2.0,0.0,0.1,0.0,0.2,054,"11 June, 2020"
2005,0.0,0.2,0.0,0.2,2.5,0.4,0.2,0.6,0.4,054,"11 June, 2020"
2006,0.0,0.1,1.0,0.3,2.3,0.0,0.1,0.1,0.3,054,"11 June, 2020"
2007,0.3,0.3,1.4,0.6,2.5,0.0,0.3,0.1,0.5,054,"11 June, 2020"
2008,0.0,0.3,0.0,0.7,2.5,0.0,0.2,0.0,0.5,054,"11 June, 2020"
2009,0.0,0.3,0.4,0.5,3.9,0.0,0.3,0.3,0.6,054,"11 June, 2020"
2010,0.0,0.1,0.0,0.4,2.0,0.0,0.2,0.3,0.4,054,"11 June, 2020"
2011,1.4,0.1,0.4,0.4,3.0,0.4,0.2,0.1,0.4,054,"11 June, 2020"
2012,1.6,0.2,0.8,0.6,2.7,1.4,0.2,0.0,0.5,054,"11 June, 2020"
2013,0.8,0.3,0.0,1.8,3.2,0.2,0.2,0.2,0.8,054,"11 June, 2020"
2014,0.0,0.4,0.0,0.6,2.7,0.0,0.2,0.1,0.5,054,"11 June, 2020"
2015,0.0,0.4,0.0,0.7,2.6,0.0,0.5,0.0,0.6,054,"11 June, 2020"
2016,0.0,0.9,0.8,0.5,10.3,0.4,0.5,1.3,1.4,054,"11 June, 2020"
2017,0.0,0.6,0.8,0.5,18.5,1.0,0.5,2.3,2.0,054,"11 June, 2020"
2018,0.0,0.7,1.6,0.5,18.2,0.9,1.0,3.6,2.2,054,"11 June, 2020"
2019,0.2,1.0,0.4,0.6,16.9,0.0,1.6,5.8,2.6,054,"11 June, 2020"
2020,0.0,0.6,0.0,0.2,6.9,0.0,0.8,2.3,1.1,054,"11 June, 2020"
1991,6.2,19.0,291.3,49.5,34.2,43.1,22.3,43.9,31.8,030,"11 June, 2020"
1992,5.8,12.5,227.8,47.2,24.2,27.4,16.2,39.7,25.4,030,"11 June, 2020"
1993,14.3,15.5,230.0,43.9,27.8,29.4,15.1,39.1,26.1,030,"11 June, 2020"
1994,13.6,17.5,263.0,45.7,34.2,26.4,21.5,34.8,29.1,030,"11 June, 2020"
1995,26.5,20.6,203.2,49.6,43.3,29.1,21.3,41.1,32.0,030,"11 June, 2020"
1996,20.3,19.5,229.8,61.3,25.9,25.7,19.4,34.9,31.4,030,"11 June, 2020"
1997,22.5,27.1,178.7,56.5,38.4,22.7,36.8,32.4,37.7,030,"11 June, 2020"
1998,23.8,28.7,222.4,83.2,35.1,24.5,23.4,36.0,40.4,030,"11 June, 2020"
1999,20.4,22.5,180.6,64.8,63.9,31.9,23.4,38.2,37.2,030,"11 June, 2020"
2000,32.5,21.6,162.2,52.0,29.9,27.7,21.3,49.2,32.3,030,"11 June, 2020"
2001,23.6,25.0,191.8,61.5,40.6,34.4,22.7,43.7,36.2,030,"11 June, 2020"
2002,29.3,31.8,161.7,73.2,34.2,35.0,25.4,37.3,40.1,030,"11 June, 2020"
2003,24.4,27.6,178.0,58.3,29.3,30.7,26.5,31.4,35.2,030,"11 June, 2020"
2004,30.4,31.6,191.5,72.9,34.5,24.6,22.3,31.3,38.9,030,"11 June, 2020"
2005,28.4,31.7,192.3,66.1,38.3,62.1,29.1,39.6,41.3,030,"11 June, 2020"
2006,39.1,29.6,191.8,67.0,36.7,38.6,27.5,38.9,39.9,030,"11 June, 2020"
2007,31.8,36.1,244.2,57.1,55.4,45.4,36.0,46.6,45.0,030,"11 June, 2020"
2008,37.9,31.9,223.8,48.1,41.1,41.1,31.1,39.1,38.6,030,"11 June, 2020"
2009,62.3,38.1,215.9,55.7,42.3,32.9,30.3,49.7,43.3,030,"11 June, 2020"
2010,58.3,51.9,249.4,64.8,41.0,46.4,41.4,55.2,53.5,030,"11 June, 2020"
2011,43.8,47.7,174.2,64.5,64.6,38.1,49.0,55.7,54.5,030,"11 June, 2020"
2012,63.2,39.8,171.7,60.5,50.9,54.1,44.7,47.8,48.9,030,"11 June, 2020"
2013,72.8,45.9,160.1,68.0,58.3,48.4,51.1,51.0,54.8,030,"11 June, 2020"
2014,56.8,57.0,187.7,102.5,72.3,48.7,62.4,49.7,69.0,030,"11 June, 2020"
2015,59.9,53.0,222.7,111.4,74.3,49.9,58.4,67.1,70.9,030,"11 June, 2020"
2016,66.5,57.9,267.8,98.3,91.8,54.5,65.5,76.4,74.5,030,"11 June, 2020"
2017,84.7,47.0,215.3,85.7,84.5,59.1,51.0,100.2,66.6,030,"11 June, 2020"
2018,45.4,41.8,213.8,69.5,67.6,53.8,47.7,79.4,56.6,030,"11 June, 2020"
2019,38.5,44.2,172.6,76.1,67.7,44.9,49.2,83.0,58.7,030,"11 June, 2020"
2020,17.3,22.7,84.1,54.4,22.3,20.3,17.6,36.2,29.6,030,"11 June, 2020"
1991,0.3,NN,217.5,3.0,6.2,0.2,1.9,17.7,8.0,031,"11 June, 2020"
1992,1.0,NN,136.5,3.1,6.0,0.9,1.7,11.9,6.0,031,"11 June, 2020"
1993,1.0,NN,75.7,5.8,5.8,0.2,1.9,11.4,5.8,031,"11 June, 2020"
1994,2.6,NN,75.5,4.9,4.3,0.4,1.7,16.7,6.1,031,"11 June, 2020"
1995,2.3,NN,110.8,6.8,5.1,0.2,1.8,8.1,6.1,031,"11 June, 2020"
1996,1.0,NN,80.8,6.8,4.0,0.4,1.4,8.8,5.5,031,"11 June, 2020"
1997,1.6,NN,87.0,6.1,7.2,0.8,2.1,12.3,6.6,031,"11 June, 2020"
1998,3.5,NN,52.4,4.4,4.4,0.6,2.2,8.3,4.7,031,"11 June, 2020"
1999,1.6,NN,57.1,3.7,4.8,0.2,2.2,6.0,4.3,031,"11 June, 2020"
2000,2.2,NN,59.3,3.0,2.0,0.4,2.5,5.7,3.9,031,"11 June, 2020"
2001,1.9,2.1,52.5,3.0,2.3,1.3,2.0,4.1,2.9,031,"11 June, 2020"
2002,0.0,1.3,50.4,2.5,1.7,0.2,1.4,6.6,2.6,031,"11 June, 2020"
2003,0.9,0.9,66.4,1.4,2.1,0.8,1.0,5.6,2.2,031,"11 June, 2020"
2004,0.6,1.4,57.2,1.7,3.7,0.6,1.4,5.6,2.6,031,"11 June, 2020"
2005,2.1,2.0,95.7,2.0,3.1,1.0,2.0,7.8,3.6,031,"11 June, 2020"
2006,0.6,1.1,59.8,2.4,2.4,0.6,1.5,6.3,2.7,031,"11 June, 2020"
2007,0.0,1.0,80.9,2.1,4.1,0.6,1.9,4.7,2.9,031,"11 June, 2020"
2008,0.9,1.6,80.0,2.2,8.7,0.6,2.6,7.8,3.9,031,"11 June, 2020"
2009,2.3,2.1,37.6,2.6,3.2,0.4,1.6,5.4,2.8,031,"11 June, 2020"
2010,1.9,1.6,32.6,2.1,3.4,1.0,1.6,4.9,2.5,031,"11 June, 2020"
2011,2.4,1.8,33.3,1.4,2.0,0.4,1.7,3.6,2.2,031,"11 June, 2020"
2012,1.6,1.7,45.4,1.8,3.0,1.4,2.1,2.2,2.4,031,"11 June, 2020"
2013,2.6,2.0,44.3,1.5,1.7,0.6,2.0,2.1,2.3,031,"11 June, 2020"
2014,2.3,2.7,40.8,3.6,1.3,0.4,7.9,2.7,4.4,031,"11 June, 2020"
2015,1.8,2.3,55.6,3.0,1.1,1.2,7.5,3.8,4.4,031,"11 June, 2020"
2016,1.2,4.0,76.1,3.7,1.8,2.3,9.5,3.6,5.8,031,"11 June, 2020"
2017,1.7,2.9,178.6,4.8,3.8,4.6,8.6,7.7,7.1,031,"11 June, 2020"
2018,7.1,6.9,164.1,9.0,16.2,3.2,7.9,10.2,10.0,031,"11 June, 2020"
2019,10.5,10.8,119.6,12.3,16.3,3.8,10.0,15.0,12.6,031,"11 June, 2020"
2020,3.1,4.3,74.8,3.8,5.8,0.2,2.9,5.4,4.7,031,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,069,"11 June, 2020"
2004,0.9,4.4,28.1,2.9,0.9,0.4,1.7,2.5,3.1,066,"11 June, 2020"
2005,1.2,3.6,45.7,3.6,0.7,1.2,2.4,0.9,3.2,066,"11 June, 2020"
2006,0.6,3.4,71.8,4.4,2.7,1.0,4.6,2.4,4.3,066,"11 June, 2020"
2007,2.6,6.6,55.2,6.3,3.2,1.6,8.4,4.9,6.9,066,"11 June, 2020"
2008,1.1,6.1,37.7,4.7,3.0,1.6,7.2,8.1,6.2,066,"11 June, 2020"
2009,3.1,7.3,16.8,4.5,2.3,2.0,7.2,4.0,5.9,066,"11 June, 2020"
2010,3.9,5.6,18.7,5.2,1.4,1.2,5.5,3.5,5.0,066,"11 June, 2020"
2011,2.7,5.4,13.0,7.5,1.1,1.2,6.0,5.1,5.6,066,"11 June, 2020"
2012,4.0,6.8,5.9,8.6,2.7,2.7,8.4,3.2,6.7,066,"11 June, 2020"
2013,2.6,8.2,9.5,7.2,2.5,4.1,11.1,3.5,7.6,066,"11 June, 2020"
2014,4.6,10.5,29.6,8.4,1.7,3.1,11.1,3.7,8.8,066,"11 June, 2020"
2015,3.5,9.9,84.2,12.0,6.9,3.1,15.7,6.4,11.7,066,"11 June, 2020"
2016,3.2,11.3,93.6,14.1,5.0,1.2,18.6,13.1,14.0,066,"11 June, 2020"
2017,8.0,14.2,130.1,22.0,9.5,1.9,21.6,12.5,17.9,066,"11 June, 2020"
2018,12.8,19.2,141.5,22.5,11.7,1.7,21.3,16.5,20.3,066,"11 June, 2020"
2019,15.7,23.7,136.6,22.6,9.6,1.3,25.8,21.7,23.3,066,"11 June, 2020"
2020,6.4,7.3,53.0,8.6,3.9,0.9,5.0,11.3,7.5,066,"11 June, 2020"
2002,0.0,5.6,0.5,6.2,0.1,3.2,6.6,6.5,5.4,067,"11 June, 2020"
2003,0.0,8.0,0.0,6.5,0.1,3.1,5.6,7.1,6.1,067,"11 June, 2020"
2004,2.1,7.2,49.3,6.8,0.0,2.1,6.8,7.7,6.7,067,"11 June, 2020"
2005,1.8,4.3,65.6,8.0,0.1,4.9,7.4,8.9,6.5,067,"11 June, 2020"
2006,2.4,5.6,55.5,7.7,0.2,3.5,7.0,6.4,6.4,067,"11 June, 2020"
2007,6.4,5.6,85.6,5.8,0.3,5.5,8.4,6.0,6.8,067,"11 June, 2020"
2008,8.9,5.6,77.8,5.4,0.4,2.8,8.0,5.0,6.4,067,"11 June, 2020"
2009,5.6,5.9,43.4,7.4,0.7,3.6,8.8,4.8,6.7,067,"11 June, 2020"
2010,4.1,5.7,44.4,4.7,1.3,2.8,9.7,2.9,6.2,067,"11 June, 2020"
2011,6.5,4.9,25.9,5.2,1.9,3.7,9.7,4.2,6.1,067,"11 June, 2020"
2012,3.7,4.4,27.6,5.8,4.8,2.0,9.0,5.7,6.2,067,"11 June, 2020"
2013,2.3,6.0,39.7,6.5,6.7,2.1,9.9,7.9,7.5,067,"11 June, 2020"
